STUDYID,USUBJID,GROUP,SEX,MATRIX,ATPT,SAMPID,PARAMCD,AVAL,LLOQ,MATRIXCD,TISSUE,TISSUECD,DOSE,GROUP_f,DOSE_f,SEX_f,ATPT_f
XXXXXX,5501,5,2,"Dorsal Root Ganglion, Lumbar",1008,471830027586,VGC_MTH1,362.62540795358404,NA,DRG-L,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,"Dorsal Root Ganglion, Lumbar",1008,471830027642,VGC_MTH1,4771.6507806561021,NA,DRG-L,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6001,6,1,"Dorsal Root Ganglion, Lumbar",1008,471830027810,VGC_MTH1,941.12726131966951,NA,DRG-L,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,6501,6,2,"Dorsal Root Ganglion, Lumbar",1008,471830027978,VGC_MTH1,4390.6491040702504,NA,DRG-L,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,"Dorsal Root Ganglion, Lumbar",1008,471830028202,VGC_MTH1,3289.0940565493365,NA,DRG-L,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,"Dorsal Root Ganglion, Lumbar",1008,471830028034,VGC_MTH1,2896.9663842579935,NA,DRG-L,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,1003,1,1,"Dorsal Root Ganglion, Lumbar",4368,471830025683,VGC_MTH1,<LLOQ,NA,DRG-L,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,1503,1,2,"Dorsal Root Ganglion, Lumbar",4368,471830025907,VGC_MTH1,<LLOQ,NA,DRG-L,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1604,1,2,"Dorsal Root Ganglion, Lumbar",4368,471830025963,VGC_MTH1,<LLOQ,NA,DRG-L,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2003,2,1,"Dorsal Root Ganglion, Lumbar",4368,471830026131,VGC_MTH1,<LLOQ,NA,DRG-L,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2004,2,1,"Dorsal Root Ganglion, Lumbar",4368,471830026187,VGC_MTH1,<LLOQ,NA,DRG-L,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2503,2,2,"Dorsal Root Ganglion, Lumbar",4368,471830026355,VGC_MTH1,<LLOQ,NA,DRG-L,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2504,2,2,"Dorsal Root Ganglion, Lumbar",4368,471830026411,VGC_MTH1,<LLOQ,NA,DRG-L,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3003,3,1,"Dorsal Root Ganglion, Lumbar",4368,471830026579,VGC_MTH1,158.67978419549351,NA,DRG-L,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,"Dorsal Root Ganglion, Lumbar",4368,471830026635,VGC_MTH1,213.09845148458589,NA,DRG-L,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,"Dorsal Root Ganglion, Lumbar",4368,471830026803,VGC_MTH1,158.27167332726626,NA,DRG-L,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,"Dorsal Root Ganglion, Lumbar",4368,471830026860,VGC_MTH1,312.25604996096797,NA,DRG-L,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4003,4,1,"Dorsal Root Ganglion, Lumbar",4368,471830027027,VGC_MTH1,872.70538669876623,NA,DRG-L,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4004,4,1,"Dorsal Root Ganglion, Lumbar",4368,471830027083,VGC_MTH1,1651.9878588844103,NA,DRG-L,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,"Dorsal Root Ganglion, Lumbar",4368,471830027251,VGC_MTH1,2527.9247501469717,NA,DRG-L,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,"Dorsal Root Ganglion, Lumbar",4368,471830027307,VGC_MTH1,374.17201800070791,NA,DRG-L,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,"Dorsal Root Ganglion, Lumbar",4368,471830027475,VGC_MTH1,2998.1055926200479,NA,DRG-L,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,"Dorsal Root Ganglion, Lumbar",4368,471830027531,VGC_MTH1,3150.5250875145862,NA,DRG-L,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,"Dorsal Root Ganglion, Lumbar",4368,471830027699,VGC_MTH1,2044.8118338046552,NA,DRG-L,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,"Dorsal Root Ganglion, Lumbar",4368,471830027755,VGC_MTH1,2059.3959942236456,NA,DRG-L,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,"Dorsal Root Ganglion, Lumbar",4368,471830027923,VGC_MTH1,21377.017273538237,NA,DRG-L,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,"Dorsal Root Ganglion, Lumbar",4368,471830027867,VGC_MTH1,48872.362783930155,NA,DRG-L,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,"Dorsal Root Ganglion, Lumbar",4368,471830028091,VGC_MTH1,5293.5885905177956,NA,DRG-L,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,"Dorsal Root Ganglion, Lumbar",4368,471830028148,VGC_MTH1,2431.5777995856506,NA,DRG-L,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1001,1,1,"Dorsal Root Ganglion, Sacral",1008,471830025582,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1002,1,1,"Dorsal Root Ganglion, Sacral",1008,471830025638,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1501,1,2,"Dorsal Root Ganglion, Sacral",1008,471830025806,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1502,1,2,"Dorsal Root Ganglion, Sacral",1008,471830025862,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,2001,2,1,"Dorsal Root Ganglion, Sacral",1008,471830026030,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2002,2,1,"Dorsal Root Ganglion, Sacral",1008,471830026086,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2501,2,2,"Dorsal Root Ganglion, Sacral",1008,471830026254,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2502,2,2,"Dorsal Root Ganglion, Sacral",1008,471830026310,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,3001,3,1,"Dorsal Root Ganglion, Sacral",1008,471830026478,VGC_MTH1,390.42947241966152,NA,DRG-S,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3002,3,1,"Dorsal Root Ganglion, Sacral",1008,471830026534,VGC_MTH1,317.84841075794623,NA,DRG-S,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3501,3,2,"Dorsal Root Ganglion, Sacral",1008,471830026702,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3502,3,2,"Dorsal Root Ganglion, Sacral",1008,471830026758,VGC_MTH1,557.01179554390569,NA,DRG-S,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4001,4,1,"Dorsal Root Ganglion, Sacral",1008,471830026926,VGC_MTH1,10347.118944404012,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4002,4,1,"Dorsal Root Ganglion, Sacral",1008,471830026982,VGC_MTH1,3590,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4501,4,2,"Dorsal Root Ganglion, Sacral",1008,471830027150,VGC_MTH1,29576.624925462136,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4502,4,2,"Dorsal Root Ganglion, Sacral",1008,471830027206,VGC_MTH1,27984.330973816232,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5001,5,1,"Dorsal Root Ganglion, Sacral",1008,471830027374,VGC_MTH1,710.89160773749393,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5002,5,1,"Dorsal Root Ganglion, Sacral",1008,471830027430,VGC_MTH1,744.93596612072042,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5501,5,2,"Dorsal Root Ganglion, Sacral",1008,471830027598,VGC_MTH1,379.28759894459102,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,"Dorsal Root Ganglion, Sacral",1008,471830027654,VGC_MTH1,29156.626506024095,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6001,6,1,"Dorsal Root Ganglion, Sacral",1008,471830027822,VGC_MTH1,183.80663541953865,NA,DRG-S,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,6501,6,2,"Dorsal Root Ganglion, Sacral",1008,471830027990,VGC_MTH1,2158.1712338492116,NA,DRG-S,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,"Dorsal Root Ganglion, Sacral",1008,471830028214,VGC_MTH1,9356.2178573641504,NA,DRG-S,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,"Dorsal Root Ganglion, Sacral",1008,471830028046,VGC_MTH1,4865.1307078273367,NA,DRG-S,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,1003,1,1,"Dorsal Root Ganglion, Sacral",4368,471830025695,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,1503,1,2,"Dorsal Root Ganglion, Sacral",4368,471830025919,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1604,1,2,"Dorsal Root Ganglion, Sacral",4368,471830025975,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2003,2,1,"Dorsal Root Ganglion, Sacral",4368,471830026143,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2004,2,1,"Dorsal Root Ganglion, Sacral",4368,471830026199,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2503,2,2,"Dorsal Root Ganglion, Sacral",4368,471830026367,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2504,2,2,"Dorsal Root Ganglion, Sacral",4368,471830026423,VGC_MTH1,<LLOQ,NA,DRG-S,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3003,3,1,"Dorsal Root Ganglion, Sacral",4368,471830026591,VGC_MTH1,245.83155194527575,NA,DRG-S,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,"Dorsal Root Ganglion, Sacral",4368,471830026647,VGC_MTH1,156.15850087839155,NA,DRG-S,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,"Dorsal Root Ganglion, Sacral",4368,471830026815,VGC_MTH1,253.09710936459305,NA,DRG-S,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,"Dorsal Root Ganglion, Sacral",4368,471830026872,VGC_MTH1,574.12041807743265,NA,DRG-S,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4003,4,1,"Dorsal Root Ganglion, Sacral",4368,471830027039,VGC_MTH1,2026.1263663023192,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4004,4,1,"Dorsal Root Ganglion, Sacral",4368,471830027095,VGC_MTH1,12988.295021858694,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,"Dorsal Root Ganglion, Sacral",4368,471830027263,VGC_MTH1,7706.867265226886,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,"Dorsal Root Ganglion, Sacral",4368,471830027319,VGC_MTH1,2738.0430013163673,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,"Dorsal Root Ganglion, Sacral",4368,471830027487,VGC_MTH1,6651.0966693744922,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,"Dorsal Root Ganglion, Sacral",4368,471830027543,VGC_MTH1,7783.9268527430231,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,"Dorsal Root Ganglion, Sacral",4368,471830027711,VGC_MTH1,8483.4608664216412,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,"Dorsal Root Ganglion, Sacral",4368,471830027767,VGC_MTH1,8753.4961070375703,NA,DRG-S,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,"Dorsal Root Ganglion, Sacral",4368,471830027935,VGC_MTH1,5469.3380165585468,NA,DRG-S,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,"Dorsal Root Ganglion, Sacral",4368,471830027879,VGC_MTH1,47263.638714125656,NA,DRG-S,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,"Dorsal Root Ganglion, Sacral",4368,471830028103,VGC_MTH1,12024.197301070266,NA,DRG-S,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,"Dorsal Root Ganglion, Sacral",4368,471830028160,VGC_MTH1,13275.254096660445,NA,DRG-S,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1001,1,1,"Dorsal Root Ganglion, Thoracic",1008,471830025590,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1002,1,1,"Dorsal Root Ganglion, Thoracic",1008,471830025646,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1501,1,2,"Dorsal Root Ganglion, Thoracic",1008,471830025814,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1502,1,2,"Dorsal Root Ganglion, Thoracic",1008,471830025870,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,2001,2,1,"Dorsal Root Ganglion, Thoracic",1008,471830026038,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2002,2,1,"Dorsal Root Ganglion, Thoracic",1008,471830026094,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2501,2,2,"Dorsal Root Ganglion, Thoracic",1008,471830026262,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2502,2,2,"Dorsal Root Ganglion, Thoracic",1008,471830026318,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,3001,3,1,"Dorsal Root Ganglion, Thoracic",1008,471830026486,VGC_MTH1,326.55818929114355,NA,DRG-T,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3002,3,1,"Dorsal Root Ganglion, Thoracic",1008,471830026542,VGC_MTH1,911.854103343465,NA,DRG-T,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3501,3,2,"Dorsal Root Ganglion, Thoracic",1008,471830026710,VGC_MTH1,517.08633093525168,NA,DRG-T,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3502,3,2,"Dorsal Root Ganglion, Thoracic",1008,471830026766,VGC_MTH1,417.67068273092372,NA,DRG-T,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4001,4,1,"Dorsal Root Ganglion, Thoracic",1008,471830026934,VGC_MTH1,11467.318603256608,NA,DRG-T,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4002,4,1,"Dorsal Root Ganglion, Thoracic",1008,471830026990,VGC_MTH1,2735.5486793129735,NA,DRG-T,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4501,4,2,"Dorsal Root Ganglion, Thoracic",1008,471830027158,VGC_MTH1,19192.251633833279,NA,DRG-T,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4502,4,2,"Dorsal Root Ganglion, Thoracic",1008,471830027214,VGC_MTH1,15399.505323153029,NA,DRG-T,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5001,5,1,"Dorsal Root Ganglion, Thoracic",1008,471830027382,VGC_MTH1,1956.0131024801121,NA,DRG-T,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5002,5,1,"Dorsal Root Ganglion, Thoracic",1008,471830027438,VGC_MTH1,8200,NA,DRG-T,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5501,5,2,"Dorsal Root Ganglion, Thoracic",1008,471830027606,VGC_MTH1,633.84092138826611,NA,DRG-T,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,"Dorsal Root Ganglion, Thoracic",1008,471830027662,VGC_MTH1,4004.5529801324501,NA,DRG-T,Dorsal Root Ganglion,DRG,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6001,6,1,"Dorsal Root Ganglion, Thoracic",1008,471830027830,VGC_MTH1,563.09188635781925,NA,DRG-T,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,6501,6,2,"Dorsal Root Ganglion, Thoracic",1008,471830027998,VGC_MTH1,8435.442193881805,NA,DRG-T,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,"Dorsal Root Ganglion, Thoracic",1008,471830028222,VGC_MTH1,1919.1288047844328,NA,DRG-T,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,"Dorsal Root Ganglion, Thoracic",1008,471830028054,VGC_MTH1,4788.5075818036712,NA,DRG-T,Dorsal Root Ganglion,DRG,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,1003,1,1,"Dorsal Root Ganglion, Thoracic",4368,471830025703,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,1503,1,2,"Dorsal Root Ganglion, Thoracic",4368,471830025927,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1604,1,2,"Dorsal Root Ganglion, Thoracic",4368,471830025983,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2003,2,1,"Dorsal Root Ganglion, Thoracic",4368,471830026151,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2004,2,1,"Dorsal Root Ganglion, Thoracic",4368,471830026207,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2503,2,2,"Dorsal Root Ganglion, Thoracic",4368,471830026375,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2504,2,2,"Dorsal Root Ganglion, Thoracic",4368,471830026431,VGC_MTH1,<LLOQ,NA,DRG-T,Dorsal Root Ganglion,DRG,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3003,3,1,"Dorsal Root Ganglion, Thoracic",4368,471830026599,VGC_MTH1,907.43032231453651,NA,DRG-T,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,"Dorsal Root Ganglion, Thoracic",4368,471830026655,VGC_MTH1,169.1972037935794,NA,DRG-T,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,"Dorsal Root Ganglion, Thoracic",4368,471830026823,VGC_MTH1,264.88219712811934,NA,DRG-T,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,"Dorsal Root Ganglion, Thoracic",4368,471830026880,VGC_MTH1,2828.9298105150792,NA,DRG-T,Dorsal Root Ganglion,DRG,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4003,4,1,"Dorsal Root Ganglion, Thoracic",4368,471830027047,VGC_MTH1,885,NA,DRG-T,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4004,4,1,"Dorsal Root Ganglion, Thoracic",4368,471830027103,VGC_MTH1,5482.7175208581639,NA,DRG-T,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,"Dorsal Root Ganglion, Thoracic",4368,471830027271,VGC_MTH1,5180,NA,DRG-T,Dorsal Root Ganglion,DRG,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
