STUDYID,USUBJID,GROUP,SEX,MATRIX,ATPT,SAMPID,PARAMCD,AVAL,LLOQ,MATRIXCD,TISSUE,TISSUECD,DOSE,GROUP_f,DOSE_f,SEX_f,ATPT_f
XXXXXX,4004,4,1,"Spinal Cord, Sacral",4368,471830031379,VGC_MTH2,NA,NA,SC-S,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,"Spinal Cord, Sacral",4368,471830031691,VGC_MTH1,1858.1330187288008,NA,SC-S,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,"Spinal Cord, Sacral",4368,471830031691,VGC_MTH2,NA,NA,SC-S,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,"Spinal Cord, Sacral",4368,471830031795,VGC_MTH1,586.41472552532991,NA,SC-S,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,"Spinal Cord, Sacral",4368,471830031795,VGC_MTH2,NA,NA,SC-S,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,"Spinal Cord, Sacral",4368,471830032107,VGC_MTH1,795.92090536002991,NA,SC-S,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,"Spinal Cord, Sacral",4368,471830032107,VGC_MTH2,NA,NA,SC-S,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,"Spinal Cord, Sacral",4368,471830032211,VGC_MTH1,350.87719298245611,NA,SC-S,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,"Spinal Cord, Sacral",4368,471830032211,VGC_MTH2,NA,NA,SC-S,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,"Spinal Cord, Sacral",4368,471830032523,VGC_MTH1,339.08754623921084,NA,SC-S,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,"Spinal Cord, Sacral",4368,471830032523,VGC_MTH2,NA,NA,SC-S,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,"Spinal Cord, Sacral",4368,471830032627,VGC_MTH1,406.77966101694915,NA,SC-S,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,"Spinal Cord, Sacral",4368,471830032627,VGC_MTH2,NA,NA,SC-S,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,"Spinal Cord, Sacral",4368,471830032939,VGC_MTH1,2294.455066921606,NA,SC-S,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,"Spinal Cord, Sacral",4368,471830032939,VGC_MTH2,NA,NA,SC-S,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,"Spinal Cord, Sacral",4368,471830032835,VGC_MTH1,13751.5408848103,NA,SC-S,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,"Spinal Cord, Sacral",4368,471830032835,VGC_MTH2,NA,NA,SC-S,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,"Spinal Cord, Sacral",4368,471830033251,VGC_MTH1,7483.1512897978155,NA,SC-S,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,"Spinal Cord, Sacral",4368,471830033251,VGC_MTH2,NA,NA,SC-S,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,"Spinal Cord, Sacral",4368,471830033356,VGC_MTH1,801.15366127223206,NA,SC-S,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,"Spinal Cord, Sacral",4368,471830033356,VGC_MTH2,NA,NA,SC-S,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1001,1,1,"Spinal Cord, Thoracic",1008,471830028598,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1001,1,1,"Spinal Cord, Thoracic",1008,471830028598,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1002,1,1,"Spinal Cord, Thoracic",1008,471830028702,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1002,1,1,"Spinal Cord, Thoracic",1008,471830028702,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1501,1,2,"Spinal Cord, Thoracic",1008,471830029014,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1501,1,2,"Spinal Cord, Thoracic",1008,471830029014,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1502,1,2,"Spinal Cord, Thoracic",1008,471830029118,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1502,1,2,"Spinal Cord, Thoracic",1008,471830029118,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,2001,2,1,"Spinal Cord, Thoracic",1008,471830029430,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2001,2,1,"Spinal Cord, Thoracic",1008,471830029430,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2002,2,1,"Spinal Cord, Thoracic",1008,471830029534,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2002,2,1,"Spinal Cord, Thoracic",1008,471830029534,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2501,2,2,"Spinal Cord, Thoracic",1008,471830029846,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2501,2,2,"Spinal Cord, Thoracic",1008,471830029846,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2502,2,2,"Spinal Cord, Thoracic",1008,471830029950,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2502,2,2,"Spinal Cord, Thoracic",1008,471830029950,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,3001,3,1,"Spinal Cord, Thoracic",1008,471830030262,VGC_MTH1,24955.008998200359,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3001,3,1,"Spinal Cord, Thoracic",1008,471830030262,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3002,3,1,"Spinal Cord, Thoracic",1008,471830030366,VGC_MTH1,67251.160391954618,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3002,3,1,"Spinal Cord, Thoracic",1008,471830030366,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3501,3,2,"Spinal Cord, Thoracic",1008,471830030678,VGC_MTH1,1445.691459007038,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3501,3,2,"Spinal Cord, Thoracic",1008,471830030678,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3502,3,2,"Spinal Cord, Thoracic",1008,471830030782,VGC_MTH1,14056.346561647984,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3502,3,2,"Spinal Cord, Thoracic",1008,471830030782,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4001,4,1,"Spinal Cord, Thoracic",1008,471830031094,VGC_MTH1,212728.3105022831,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4001,4,1,"Spinal Cord, Thoracic",1008,471830031094,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4002,4,1,"Spinal Cord, Thoracic",1008,471830031198,VGC_MTH1,21806.09597924773,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4002,4,1,"Spinal Cord, Thoracic",1008,471830031198,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4501,4,2,"Spinal Cord, Thoracic",1008,471830031510,VGC_MTH1,171494.0771876194,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4501,4,2,"Spinal Cord, Thoracic",1008,471830031510,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4502,4,2,"Spinal Cord, Thoracic",1008,471830031614,VGC_MTH1,57471.264367816089,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4502,4,2,"Spinal Cord, Thoracic",1008,471830031614,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5001,5,1,"Spinal Cord, Thoracic",1008,471830031926,VGC_MTH1,9693.55847404628,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5001,5,1,"Spinal Cord, Thoracic",1008,471830031926,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5002,5,1,"Spinal Cord, Thoracic",1008,471830032030,VGC_MTH1,39306.358381502891,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5002,5,1,"Spinal Cord, Thoracic",1008,471830032030,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5501,5,2,"Spinal Cord, Thoracic",1008,471830032342,VGC_MTH1,42464.564651431872,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5501,5,2,"Spinal Cord, Thoracic",1008,471830032342,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,"Spinal Cord, Thoracic",1008,471830032446,VGC_MTH1,60043.047783039168,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,"Spinal Cord, Thoracic",1008,471830032446,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6001,6,1,"Spinal Cord, Thoracic",1008,471830032758,VGC_MTH1,8381.6013628620094,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,6001,6,1,"Spinal Cord, Thoracic",1008,471830032758,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,6501,6,2,"Spinal Cord, Thoracic",1008,471830033070,VGC_MTH1,49991.474850809886,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6501,6,2,"Spinal Cord, Thoracic",1008,471830033070,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,"Spinal Cord, Thoracic",1008,471830033486,VGC_MTH1,34879.702246444242,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,"Spinal Cord, Thoracic",1008,471830033486,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,"Spinal Cord, Thoracic",1008,471830033174,VGC_MTH1,196262.76247351186,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,"Spinal Cord, Thoracic",1008,471830033174,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,1003,1,1,"Spinal Cord, Thoracic",4368,471830028807,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA + IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,1003,1,1,"Spinal Cord, Thoracic",4368,471830028807,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA + IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,1503,1,2,"Spinal Cord, Thoracic",4368,471830029223,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1503,1,2,"Spinal Cord, Thoracic",4368,471830029223,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1604,1,2,"Spinal Cord, Thoracic",4368,471830029327,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1604,1,2,"Spinal Cord, Thoracic",4368,471830029327,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2003,2,1,"Spinal Cord, Thoracic",4368,471830029639,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2003,2,1,"Spinal Cord, Thoracic",4368,471830029639,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2004,2,1,"Spinal Cord, Thoracic",4368,471830029743,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2004,2,1,"Spinal Cord, Thoracic",4368,471830029743,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2503,2,2,"Spinal Cord, Thoracic",4368,471830030055,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2503,2,2,"Spinal Cord, Thoracic",4368,471830030055,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2504,2,2,"Spinal Cord, Thoracic",4368,471830030159,VGC_MTH1,<LLOQ,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2504,2,2,"Spinal Cord, Thoracic",4368,471830030159,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3003,3,1,"Spinal Cord, Thoracic",4368,471830030471,VGC_MTH1,2472.5528185256944,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3003,3,1,"Spinal Cord, Thoracic",4368,471830030471,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,"Spinal Cord, Thoracic",4368,471830030575,VGC_MTH1,25463.053226749857,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,"Spinal Cord, Thoracic",4368,471830030575,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,"Spinal Cord, Thoracic",4368,471830030887,VGC_MTH1,7955.6412729026042,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,"Spinal Cord, Thoracic",4368,471830030887,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,"Spinal Cord, Thoracic",4368,471830030992,VGC_MTH1,42184.111965306518,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,"Spinal Cord, Thoracic",4368,471830030992,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4003,4,1,"Spinal Cord, Thoracic",4368,471830031303,VGC_MTH1,1778.9072426937737,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4003,4,1,"Spinal Cord, Thoracic",4368,471830031303,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4004,4,1,"Spinal Cord, Thoracic",4368,471830031407,VGC_MTH1,6735.2515672721429,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4004,4,1,"Spinal Cord, Thoracic",4368,471830031407,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,"Spinal Cord, Thoracic",4368,471830031719,VGC_MTH1,250238.53972204938,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,"Spinal Cord, Thoracic",4368,471830031719,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,"Spinal Cord, Thoracic",4368,471830031823,VGC_MTH1,64760.903836048339,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,"Spinal Cord, Thoracic",4368,471830031823,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,"Spinal Cord, Thoracic",4368,471830032135,VGC_MTH1,81439.060205580041,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,"Spinal Cord, Thoracic",4368,471830032135,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,"Spinal Cord, Thoracic",4368,471830032239,VGC_MTH1,139861.20147473435,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,"Spinal Cord, Thoracic",4368,471830032239,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,"Spinal Cord, Thoracic",4368,471830032551,VGC_MTH1,8561.2366230677762,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,"Spinal Cord, Thoracic",4368,471830032551,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,"Spinal Cord, Thoracic",4368,471830032655,VGC_MTH1,8122.6358749751153,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,"Spinal Cord, Thoracic",4368,471830032655,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,"Spinal Cord, Thoracic",4368,471830032967,VGC_MTH1,125402.37928621413,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,"Spinal Cord, Thoracic",4368,471830032967,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,"Spinal Cord, Thoracic",4368,471830032863,VGC_MTH1,13525.725112957294,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,"Spinal Cord, Thoracic",4368,471830032863,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,"Spinal Cord, Thoracic",4368,471830033279,VGC_MTH1,248082.29616459235,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,"Spinal Cord, Thoracic",4368,471830033279,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,"Spinal Cord, Thoracic",4368,471830033384,VGC_MTH1,5455.4471813522896,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,"Spinal Cord, Thoracic",4368,471830033384,VGC_MTH2,NA,NA,SC-T,Spinal Cord,SC,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1001,1,1,Spleen,1008,471830028610,VGC_MTH1,<LLOQ,NA,SPL,Spleen,SPL,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1001,1,1,Spleen,1008,471830028610,VGC_MTH2,NA,NA,SPL,Spleen,SPL,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1002,1,1,Spleen,1008,471830028714,VGC_MTH1,<LLOQ,NA,SPL,Spleen,SPL,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1002,1,1,Spleen,1008,471830028714,VGC_MTH2,NA,NA,SPL,Spleen,SPL,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1501,1,2,Spleen,1008,471830029026,VGC_MTH1,<LLOQ,NA,SPL,Spleen,SPL,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1501,1,2,Spleen,1008,471830029026,VGC_MTH2,NA,NA,SPL,Spleen,SPL,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1502,1,2,Spleen,1008,471830029130,VGC_MTH1,<LLOQ,NA,SPL,Spleen,SPL,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1502,1,2,Spleen,1008,471830029130,VGC_MTH2,NA,NA,SPL,Spleen,SPL,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,2001,2,1,Spleen,1008,471830029442,VGC_MTH1,<LLOQ,NA,SPL,Spleen,SPL,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2001,2,1,Spleen,1008,471830029442,VGC_MTH2,NA,NA,SPL,Spleen,SPL,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2002,2,1,Spleen,1008,471830029546,VGC_MTH1,<LLOQ,NA,SPL,Spleen,SPL,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2002,2,1,Spleen,1008,471830029546,VGC_MTH2,NA,NA,SPL,Spleen,SPL,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2501,2,2,Spleen,1008,471830029858,VGC_MTH1,<LLOQ,NA,SPL,Spleen,SPL,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2501,2,2,Spleen,1008,471830029858,VGC_MTH2,NA,NA,SPL,Spleen,SPL,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2502,2,2,Spleen,1008,471830029962,VGC_MTH1,<LLOQ,NA,SPL,Spleen,SPL,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2502,2,2,Spleen,1008,471830029962,VGC_MTH2,NA,NA,SPL,Spleen,SPL,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,3001,3,1,Spleen,1008,471830030274,VGC_MTH1,71050,NA,SPL,Spleen,SPL,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
